    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  207	48.60	0.0000	0.8212	0.9641	1.0000	0.1483	1.0000
  208	48.90	0.0000	0.8222	0.9643	1.0000	0.1474	1.0000
  209	49.10	0.0000	0.8193	0.9638	1.0000	0.1499	1.0000
  210	48.80	0.0000	0.8167	0.9632	1.0000	0.1522	1.0000
  211	48.60	0.0000	0.8143	0.9627	1.0000	0.1541	1.0000
  212	48.80	0.0000	0.8153	0.9630	1.0000	0.1533	1.0000
  213	49.40	0.0000	0.8147	0.9628	1.0000	0.1539	1.0000
  214	49.10	0.0000	0.8152	0.9629	1.0000	0.1534	1.0000
  215	48.70	0.0000	0.8158	0.9631	1.0000	0.1529	1.0000
  216	48.20	0.0000	0.8133	0.9626	1.0000	0.1551	1.0000
  217	48.20	0.0000	0.8140	0.9627	1.0000	0.1544	1.0000
  218	47.90	0.0000	0.8175	0.9634	1.0000	0.1514	1.0000
  219	48.00	0.0000	0.8156	0.9630	1.0000	0.1530	1.0000
  220	48.20	0.0000	0.8174	0.9634	1.0000	0.1515	1.0000
  221	47.40	0.0000	0.8151	0.9629	1.0000	0.1535	1.0000
  222	47.30	0.0000	0.8116	0.9622	1.0000	0.1566	1.0000
  223	47.40	0.0000	0.8106	0.9621	1.0000	0.1574	1.0000
  224	46.70	0.0000	0.8121	0.9624	1.0000	0.1561	1.0000
  225	46.70	0.0000	0.8119	0.9623	1.0000	0.1563	1.0000
  226	46.40	0.0000	0.8094	0.9618	1.0000	0.1584	1.0000
  227	46.50	0.0000	0.8046	0.9609	1.0000	0.1626	1.0000
  228	46.70	0.0000	0.8053	0.9610	1.0000	0.1621	1.0000
  229	46.80	0.0000	0.8045	0.9609	1.0000	0.1627	1.0000
  230	46.70	0.0000	0.8069	0.9613	1.0000	0.1607	1.0000
  231	46.40	0.0000	0.8073	0.9614	1.0000	0.1603	1.0000
  232	45.50	0.0000	0.8056	0.9611	1.0000	0.1618	1.0000
  233	45.30	0.0000	0.8099	0.9619	1.0000	0.1580	1.0000
  234	45.10	0.0000	0.8126	0.9625	1.0000	0.1557	1.0000
  235	45.70	0.0000	0.8143	0.9628	1.0000	0.1543	1.0000
  236	45.40	0.0000	0.8152	0.9630	1.0000	0.1535	1.0000
  237	45.60	0.0000	0.8164	0.9633	1.0000	0.1525	1.0000
  238	45.70	0.0000	0.8165	0.9633	1.0000	0.1523	1.0000
  239	45.30	0.0000	0.8146	0.9629	1.0000	0.1540	1.0000
  240	45.60	0.0000	0.8194	0.9639	1.0000	0.1499	1.0000
  241	45.30	0.0000	0.8167	0.9633	1.0000	0.1522	1.0000
  242	43.80	0.0000	0.8150	0.9630	1.0000	0.1537	1.0000
  243	43.80	0.0000	0.8131	0.9626	1.0000	0.1553	1.0000
  244	43.70	0.0000	0.8148	0.9630	1.0000	0.1539	1.0000
  245	42.30	0.0000	0.8187	0.9637	1.0000	0.1505	1.0000
  246	42.30	0.0000	0.8184	0.9637	1.0000	0.1507	1.0000
  247	42.90	0.0000	0.8150	0.9630	1.0000	0.1537	1.0000
  248	42.60	0.0000	0.8165	0.9633	1.0000	0.1524	1.0000
  249	42.90	0.0000	0.8176	0.9635	1.0000	0.1514	1.0000
  250	41.70	0.0000	0.8168	0.9634	1.0000	0.1522	1.0000
  251	42.20	0.0000	0.8172	0.9634	1.0000	0.1518	1.0000
  252	42.20	0.0000	0.8188	0.9638	1.0000	0.1504	1.0000
  253	42.30	0.0000	0.8168	0.9633	1.0000	0.1521	1.0000
  254	42.30	0.0000	0.8144	0.9629	1.0000	0.1542	1.0000
  255	42.40	0.0000	0.8141	0.9628	1.0000	0.1544	1.0000
  256	42.80	0.0000	0.8128	0.9626	1.0000	0.1555	1.0000
  257	43.20	0.0000	0.8113	0.9623	1.0000	0.1568	1.0000
  258	42.70	0.0000	0.8132	0.9626	1.0000	0.1553	1.0000
  259	42.10	0.0000	0.8149	0.9630	1.0000	0.1537	1.0000
  260	42.00	0.0000	0.8159	0.9632	1.0000	0.1529	1.0000
  261	41.90	0.0000	0.8152	0.9630	1.0000	0.1535	1.0000
  262	41.80	0.0000	0.8122	0.9624	1.0000	0.1561	1.0000
  263	40.60	0.0000	0.8143	0.9628	1.0000	0.1543	1.0000
  264	40.90	0.0000	0.8150	0.9630	1.0000	0.1537	1.0000
  265	40.90	0.0000	0.8131	0.9626	1.0000	0.1553	1.0000
  266	41.30	0.0000	0.8084	0.9616	1.0000	0.1594	1.0000
  267	41.40	0.0000	0.8029	0.9605	1.0000	0.1641	1.0000
  268	41.50	0.0000	0.8003	0.9600	1.0000	0.1664	1.0000
  269	41.40	0.0000	0.7946	0.9589	1.0000	0.1714	1.0000
  270	41.60	0.0000	0.7838	0.9567	1.0000	0.1807	1.0000
  271	41.20	0.0000	0.7800	0.9560	1.0000	0.1840	1.0000
  272	40.80	0.0000	0.7771	0.9554	1.0000	0.1866	1.0000
  273	40.80	0.0000	0.7750	0.9550	1.0000	0.1885	1.0000
  274	41.30	0.0000	0.7728	0.9545	1.0000	0.1904	1.0000
  275	41.20	0.0000	0.7671	0.9534	1.0000	0.1955	1.0000
  276	39.90	0.0000	0.7693	0.9539	1.0000	0.1935	1.0000
  277	40.40	0.0000	0.7703	0.9541	1.0000	0.1926	1.0000
  278	40.80	0.0000	0.7661	0.9532	1.0000	0.1963	1.0000
  279	40.60	0.0000	0.7629	0.9526	1.0000	0.1991	1.0000
  280	40.80	0.0000	0.7596	0.9519	1.0000	0.2020	1.0000
  281	40.70	0.0000	0.7588	0.9517	1.0000	0.2028	1.0000
  282	40.10	0.0000	0.7591	0.9518	1.0000	0.2025	1.0000
  283	39.50	0.0000	0.7620	0.9524	1.0000	0.1999	1.0000
  284	39.80	0.0000	0.7634	0.9527	1.0000	0.1987	1.0000
  285	39.70	0.0000	0.7620	0.9524	1.0000	0.1999	1.0000
  286	39.70	0.0000	0.7607	0.9521	1.0000	0.2011	1.0000
  287	40.10	0.0000	0.7594	0.9519	1.0000	0.2022	1.0000
  288	40.30	0.0000	0.7568	0.9514	1.0000	0.2045	1.0000
  289	40.10	0.0000	0.7550	0.9510	1.0000	0.2061	1.0000
  290	40.80	0.0000	0.7495	0.9499	1.0000	0.2110	1.0000
  291	39.80	0.0000	0.7494	0.9499	1.0000	0.2111	1.0000
  292	39.90	0.0000	0.7548	0.9510	1.0000	0.2062	1.0000
  293	39.80	0.0000	0.7534	0.9507	1.0000	0.2075	1.0000
  294	40.30	0.0000	0.7498	0.9499	1.0000	0.2107	1.0000
  295	40.10	0.0000	0.7492	0.9498	1.0000	0.2112	1.0000
  296	39.70	0.0000	0.7495	0.9499	1.0000	0.2109	1.0000
  297	39.70	0.0000	0.7467	0.9493	1.0000	0.2135	1.0000
  298	39.80	0.0000	0.7496	0.9499	1.0000	0.2108	1.0000
  299	40.00	0.0000	0.7511	0.9502	1.0000	0.2095	1.0000
  300	39.50	0.0000	0.7517	0.9503	1.0000	0.2090	1.0000
  301	39.60	0.0000	0.7497	0.9499	1.0000	0.2108	1.0000
  302	39.50	0.0000	0.7500	0.9500	1.0000	0.2105	1.0000
  303	39.50	0.0000	0.7469	0.9494	1.0000	0.2132	1.0000
  304	39.30	0.0000	0.7543	0.9508	1.0000	0.2067	1.0000
  305	39.10	0.0000	0.7555	0.9511	1.0000	0.2056	1.0000
  306	39.30	0.0000	0.7502	0.9500	1.0000	0.2103	1.0000
  307	39.40	0.0000	0.7547	0.9509	1.0000	0.2063	1.0000
  308	39.00	0.0000	0.7528	0.9505	1.0000	0.2080	1.0000
  309	38.90	0.0000	0.7561	0.9512	1.0000	0.2051	1.0000
  310	39.10	0.0000	0.7587	0.9517	1.0000	0.2028	1.0000
  311	39.10	0.0000	0.7593	0.9518	1.0000	0.2023	1.0000
  312	39.10	0.0000	0.7607	0.9521	1.0000	0.2011	1.0000
  313	39.00	0.0000	0.7583	0.9516	1.0000	0.2032	1.0000
  314	39.50	0.0000	0.7626	0.9525	1.0000	0.1994	1.0000
  315	38.30	0.0000	0.7617	0.9523	1.0000	0.2002	1.0000
  316	38.50	0.0000	0.7603	0.9520	1.0000	0.2014	1.0000
  317	38.50	0.0000	0.7655	0.9531	1.0000	0.1969	1.0000
  318	38.10	0.0000	0.7693	0.9539	1.0000	0.1934	1.0000
  319	38.80	0.0000	0.7656	0.9531	1.0000	0.1967	1.0000
  320	38.50	0.0000	0.7634	0.9527	1.0000	0.1986	1.0000
  321	38.00	0.0000	0.7630	0.9526	1.0000	0.1990	1.0000
  322	37.10	0.0000	0.7645	0.9529	1.0000	0.1977	1.0000
  323	37.00	0.0000	0.7645	0.9529	1.0000	0.1977	1.0000
  324	37.00	0.0000	0.7600	0.9520	1.0000	0.2017	1.0000
  325	36.90	0.0000	0.7597	0.9519	1.0000	0.2020	1.0000
  326	36.70	0.0000	0.7621	0.9524	1.0000	0.1999	1.0000
  327	37.00	0.0000	0.7673	0.9535	1.0000	0.1952	1.0000
  328	37.20	0.0000	0.7632	0.9526	1.0000	0.1989	1.0000
  329	37.40	0.0000	0.7657	0.9531	1.0000	0.1966	1.0000
  330	37.30	0.0000	0.7672	0.9534	1.0000	0.1954	1.0000
  331	36.80	0.0000	0.7689	0.9538	1.0000	0.1938	1.0000
  332	37.00	0.0000	0.7697	0.9539	1.0000	0.1932	1.0000
  333	36.70	0.0000	0.7673	0.9535	1.0000	0.1952	1.0000
  334	36.40	0.0000	0.7644	0.9528	1.0000	0.1978	1.0000
  335	36.60	0.0000	0.7603	0.9520	1.0000	0.2014	1.0000
  336	36.50	0.0000	0.7602	0.9520	1.0000	0.2014	1.0000
  337	36.00	0.0000	0.7581	0.9516	1.0000	0.2034	1.0000
  338	35.90	0.0000	0.7612	0.9522	1.0000	0.2006	1.0000
  339	34.90	0.0000	0.7565	0.9513	1.0000	0.2047	1.0000
  340	35.20	0.0000	0.7618	0.9523	1.0000	0.2001	1.0000
  341	35.20	0.0000	0.7601	0.9520	1.0000	0.2016	1.0000
