    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  372	900.40	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  373	900.20	0.0000	0.9931	0.9979	1.0000	0.0049	1.0000
  374	894.90	0.0000	0.9930	0.9979	1.0000	0.0049	1.0000
  375	897.90	0.0000	0.9931	0.9979	1.0000	0.0048	1.0000
  376	897.10	0.0000	0.9931	0.9979	1.0000	0.0048	1.0000
  377	894.90	0.0000	0.9931	0.9979	1.0000	0.0048	1.0000
  378	894.10	0.0000	0.9932	0.9979	1.0000	0.0047	1.0000
  379	898.20	0.0000	0.9932	0.9979	1.0000	0.0047	1.0000
  380	898.60	0.0000	0.9932	0.9979	1.0000	0.0047	1.0000
  381	897.00	0.0000	0.9933	0.9979	1.0000	0.0047	1.0000
  382	899.20	0.0000	0.9933	0.9980	1.0000	0.0046	1.0000
  383	906.90	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  384	903.70	0.0000	0.9931	0.9980	1.0000	0.0049	1.0000
  385	907.30	0.0000	0.9931	0.9980	1.0000	0.0048	1.0000
  386	903.10	0.0000	0.9931	0.9979	1.0000	0.0049	1.0000
  387	901.20	0.0000	0.9931	0.9979	1.0000	0.0048	1.0000
  388	901.00	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  389	900.60	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  390	900.30	0.0000	0.9932	0.9979	1.0000	0.0048	1.0000
  391	903.30	0.0000	0.9932	0.9980	1.0000	0.0047	1.0000
  392	905.10	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  393	904.30	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  394	899.80	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  395	902.30	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  396	905.50	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  397	905.50	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  398	903.70	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  399	901.00	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  400	900.40	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  401	899.50	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  402	903.20	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  403	902.70	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  404	908.30	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  405	903.00	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  406	903.70	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  407	904.00	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  408	903.00	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  409	901.90	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  410	903.20	0.0000	0.9931	0.9980	1.0000	0.0049	1.0000
  411	900.10	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  412	901.00	0.0000	0.9931	0.9980	1.0000	0.0049	1.0000
  413	900.90	0.0000	0.9931	0.9980	1.0000	0.0049	1.0000
  414	901.60	0.0000	0.9931	0.9980	1.0000	0.0048	1.0000
  415	902.10	0.0000	0.9931	0.9980	1.0000	0.0048	1.0000
  416	900.10	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  417	899.00	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  418	900.00	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  419	900.20	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  420	901.20	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  421	903.30	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  422	901.90	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  423	900.80	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  424	902.40	0.0000	0.9932	0.9980	1.0000	0.0047	1.0000
  425	900.40	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  426	895.90	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  427	897.00	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  428	898.80	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  429	901.00	0.0000	0.9934	0.9980	1.0000	0.0046	1.0000
  430	901.60	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  431	901.70	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  432	899.10	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  433	897.80	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  434	897.50	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  435	897.30	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  436	896.80	0.0000	0.9932	0.9980	1.0000	0.0047	1.0000
  437	901.10	0.0000	0.9932	0.9979	1.0000	0.0047	1.0000
  438	899.90	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  439	899.90	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  440	900.80	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  441	900.00	0.0000	0.9932	0.9979	1.0000	0.0048	1.0000
  442	900.50	0.0000	0.9932	0.9979	1.0000	0.0048	1.0000
  443	898.70	0.0000	0.9932	0.9980	1.0000	0.0047	1.0000
  444	898.30	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  445	900.80	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  446	900.00	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  447	894.90	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  448	899.80	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  449	899.80	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  450	901.30	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  451	900.50	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  452	899.90	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  453	900.30	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  454	907.40	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  455	904.40	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  456	904.40	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  457	902.60	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  458	905.30	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  459	907.10	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  460	902.90	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  461	902.40	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  462	901.10	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  463	900.90	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  464	899.80	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  465	902.60	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  466	901.40	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  467	902.50	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  468	902.00	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  469	900.70	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  470	899.10	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  471	900.20	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  472	902.20	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  473	900.20	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  474	900.90	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  475	898.70	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  476	893.80	0.0000	0.9932	0.9979	1.0000	0.0048	1.0000
  477	894.80	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  478	898.10	0.0000	0.9932	0.9979	1.0000	0.0048	1.0000
  479	897.40	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  480	900.80	0.0000	0.9932	0.9980	1.0000	0.0047	1.0000
  481	901.80	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  482	902.10	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  483	901.20	0.0000	0.9932	0.9980	1.0000	0.0047	1.0000
  484	905.50	0.0000	0.9932	0.9980	1.0000	0.0047	1.0000
  485	899.30	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  486	904.60	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  487	900.40	0.0000	0.9931	0.9979	1.0000	0.0049	1.0000
  488	900.80	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  489	898.10	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  490	899.10	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  491	895.50	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  492	896.60	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  493	900.00	0.0000	0.9932	0.9980	1.0000	0.0047	1.0000
  494	899.20	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  495	896.40	0.0000	0.9932	0.9980	1.0000	0.0047	1.0000
  496	896.40	0.0000	0.9933	0.9980	1.0000	0.0047	1.0000
  497	899.40	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  498	902.40	0.0000	0.9931	0.9980	1.0000	0.0048	1.0000
  499	905.50	0.0000	0.9932	0.9980	1.0000	0.0048	1.0000
  500	900.50	0.0000	0.9931	0.9980	1.0000	0.0048	1.0000
